600808,马鞍山钢铁股份,2009年年度报告,2010-04-01,http://www.cninfo.com.cn/finalpage/2010-04-01/57760328.PDF
600808,马钢股份,2009年年度报告,2010-03-31,http://www.cninfo.com.cn/finalpage/2010-03-31/57754521.PDF
600808,马鞍山钢铁股份,2008年年度报告,2009-04-17,http://www.cninfo.com.cn/finalpage/2009-04-17/51415289.PDF
600808,马钢股份,2008年年度报告,2009-04-16,http://www.cninfo.com.cn/finalpage/2009-04-16/51323961.PDF
600808,马钢股份,2007年年度报告,2008-04-18,http://www.cninfo.com.cn/finalpage/2008-04-18/38903203.PDF
600808,马钢股份,2006年年度报告,2007-04-18,http://www.cninfo.com.cn/finalpage/2007-04-18/22833646.PDF
600808,马钢股份,G 马 钢2005年年度报告,2006-04-12,http://www.cninfo.com.cn/finalpage/2006-04-12/16884781.PDF
600809,山西汾酒,2010年年度报告,2011-04-12,http://www.cninfo.com.cn/finalpage/2011-04-12/59253961.PDF
600809,山西汾酒,2009年年度报告(修订版),2010-04-17,http://www.cninfo.com.cn/finalpage/2010-04-17/57826995.PDF
600809,山西汾酒,2009年年度报告,2010-04-09,http://www.cninfo.com.cn/finalpage/2010-04-09/57788942.PDF
600809,山西汾酒,2008年年度报告,2009-04-08,http://www.cninfo.com.cn/finalpage/2009-04-08/51045589.PDF
600809,山西汾酒,2007年年度报告,2008-04-09,http://www.cninfo.com.cn/finalpage/2008-04-09/38634551.PDF
600809,山西汾酒,2006年年度报告,2007-04-04,http://www.cninfo.com.cn/finalpage/2007-04-04/22352419.PDF
600809,山西汾酒,山西汾酒2005年年度报告,2006-04-11,http://www.cninfo.com.cn/finalpage/2006-04-11/16875416.PDF
600809,山西汾酒,山西汾酒2004年年度报告,2005-04-06,http://www.cninfo.com.cn/finalpage/2005-04-06/15188897.PDF
600810,神马股份,2011年年度报告,2012-04-25,http://www.cninfo.com.cn/finalpage/2012-04-25/60900734.PDF
600810,神马股份,2010年年度报告,2011-04-23,http://www.cninfo.com.cn/finalpage/2011-04-23/59325065.PDF
600810,神马实业,2009年年度报告,2010-04-17,http://www.cninfo.com.cn/finalpage/2010-04-17/57826417.PDF
600810,神马实业,2008年年度报告,2009-04-29,http://www.cninfo.com.cn/finalpage/2009-04-29/51926523.PDF
600810,神马实业,2007年年度报告,2008-04-26,http://www.cninfo.com.cn/finalpage/2008-04-26/39197887.PDF
600810,神马实业,2006年年度报告,2007-04-26,http://www.cninfo.com.cn/finalpage/2007-04-26/23091901.PDF
600810,神马股份,G 神 马2005年年度报告,2006-04-22,http://www.cninfo.com.cn/finalpage/2006-04-22/16953609.PDF
600810,神马股份,神马实业2004年年度报告,2005-04-22,http://www.cninfo.com.cn/finalpage/2005-04-22/15267840.PDF
600811,东方集团,2009年年度报告(修订版),2010-05-04,http://www.cninfo.com.cn/finalpage/2010-05-04/57907552.PDF
600811,东方集团,2009年年度报告,2010-04-30,http://www.cninfo.com.cn/finalpage/2010-04-30/57898514.PDF
600811,东方集团,2008年年度报告,2009-04-30,http://www.cninfo.com.cn/finalpage/2009-04-30/52003539.PDF
600811,东方集团,2007年年度报告,2008-04-30,http://www.cninfo.com.cn/finalpage/2008-04-30/39347638.PDF
600811,东方集团,2006年年度报告,2007-04-30,http://www.cninfo.com.cn/finalpage/2007-04-30/23210148.PDF
600811,东方集团,东方集团2005年年度报告,2006-04-29,http://www.cninfo.com.cn/finalpage/2006-04-29/17015850.PDF
600811,东方集团,东方集团2004年年度报告,2005-04-30,http://www.cninfo.com.cn/finalpage/2005-04-30/15337654.PDF
600811,东方集团,东方集团2003年年度报告,2004-04-24,http://www.cninfo.com.cn/finalpage/2004-04-24/13980495.PDF
600811,东方集团,东方集团2002年年度报告,2003-04-30,http://www.cninfo.com.cn/finalpage/2003-04-30/10687798.PDF
600812,华北制药,2010年年度报告,2011-04-01,http://www.cninfo.com.cn/finalpage/2011-04-01/59214677.PDF
600812,华北制药,2009年年度报告,2010-03-16,http://www.cninfo.com.cn/finalpage/2010-03-16/57691452.PDF
600812,华北制药,2008年年度报告,2009-04-11,http://www.cninfo.com.cn/finalpage/2009-04-11/51210375.PDF
600812,华北制药,2007年年度报告,2008-03-29,http://www.cninfo.com.cn/finalpage/2008-03-29/38389475.PDF
