600018,上港集团,2009年年度报告,2010-03-27,http://www.cninfo.com.cn/finalpage/2010-03-27/57737393.PDF
600018,上港集团,2008年年度报告,2009-04-03,http://www.cninfo.com.cn/finalpage/2009-04-03/50944786.PDF
600018,上港集团,2007年度报告,2008-03-31,http://www.cninfo.com.cn/finalpage/2008-03-31/38393685.PDF
600018,上港集团,2006年年度报告,2007-04-10,http://www.cninfo.com.cn/finalpage/2007-04-10/22592380.PDF
600018,None,G 上 港2005年年度报告,2006-02-16,http://www.cninfo.com.cn/finalpage/2006-02-16/16450035.PDF
600018,None,上港集箱2004年年度报告,2005-03-18,http://www.cninfo.com.cn/finalpage/2005-03-18/15112449.PDF
600018,None,上港集箱2003年年度报告,2004-02-18,http://www.cninfo.com.cn/finalpage/2004-02-18/13703967.PDF
600018,None,上港集箱2002年年度报告,2003-02-25,http://www.cninfo.com.cn/finalpage/2003-02-25/10163498.PDF
600018,None,上港集箱2001年年度报告,2002-03-14,http://www.cninfo.com.cn/finalpage/2002-03-14/552556.PDF
600019,宝钢股份,2009年年度报告,2010-04-01,http://www.cninfo.com.cn/finalpage/2010-04-01/57759909.PDF
600019,宝钢股份,2008年年度报告(修订版),2009-04-01,http://www.cninfo.com.cn/finalpage/2009-04-01/50847411.PDF
600019,宝钢股份,2008年年度报告,2009-03-28,http://www.cninfo.com.cn/finalpage/2009-03-28/50688357.PDF
600019,宝钢股份,2007年年度报告,2008-03-27,http://www.cninfo.com.cn/finalpage/2008-03-27/38334292.PDF
600019,宝钢股份,2006年年度报告,2007-03-31,http://www.cninfo.com.cn/finalpage/2007-03-31/21934644.PDF
600019,宝钢股份,G 宝 钢2005年年度报告,2006-03-29,http://www.cninfo.com.cn/finalpage/2006-03-29/16628759.PDF
600019,宝钢股份,宝钢股份2004年年度报告,2005-03-15,http://www.cninfo.com.cn/finalpage/2005-03-15/15098647.PDF
600019,宝钢股份,宝钢股份2003年年度报告,2004-02-28,http://www.cninfo.com.cn/finalpage/2004-02-28/13741490.PDF
600019,宝钢股份,宝钢股份2002年年度报告,2003-02-10,http://www.cninfo.com.cn/finalpage/2003-02-10/10129818.PDF
600020,中原高速,2010年年度报告,2011-04-26,http://www.cninfo.com.cn/finalpage/2011-04-26/59337742.PDF
600020,中原高速,2009年年度报告,2010-03-30,http://www.cninfo.com.cn/finalpage/2010-03-30/57747760.PDF
600020,中原高速,2008年年度报告,2009-04-21,http://www.cninfo.com.cn/finalpage/2009-04-21/51494415.PDF
600020,中原高速,2007年年度报告,2008-04-22,http://www.cninfo.com.cn/finalpage/2008-04-22/38986744.PDF
600020,中原高速,2006年年度报告,2007-04-24,http://www.cninfo.com.cn/finalpage/2007-04-24/23010013.PDF
600020,中原高速,中原高速2005年年度报告,2006-04-25,http://www.cninfo.com.cn/finalpage/2006-04-25/16971310.PDF
600020,中原高速,中原高速2004年年度报告,2005-04-26,http://www.cninfo.com.cn/finalpage/2005-04-26/15287625.PDF
